X0             Y0             Theta          X              Y              
95.0000        35.0000        2.4985         89.9863        38.7572        
95.0000        35.0000        2.5460         89.9864        38.3976        
95.0000        35.0000        2.5935         89.9867        38.0603        
95.0000        35.0000        2.6411         89.9869        37.7422        
95.0000        35.0000        2.6886         89.9869        37.4402        
95.0000        35.0000        2.7361         89.9870        37.1519        
95.0000        35.0000        2.7836         89.9871        36.8752        
95.0000        35.0000        2.8312         89.9872        36.6081        
95.0000        35.0000        2.8787         89.9873        36.3491        
95.0000        35.0000        2.9262         89.9873        36.0966        
95.0000        35.0000        2.9737         89.9875        35.8493        
95.0000        35.0000        3.0213         89.9875        35.6061        
95.0000        35.0000        3.0688         89.9875        35.3656        
95.0000        35.0000        3.1163         89.9876        35.1267        
95.0000        45.0000        3.1637         89.9861        44.8891        
95.0000        45.0000        3.2112         89.9862        44.6503        
95.0000        45.0000        3.2588         89.9862        44.4099        
95.0000        45.0000        3.3063         89.9862        44.1668        
95.0000        45.0000        3.3538         89.9863        43.9198        
95.0000        45.0000        3.4013         89.9863        43.6677        
95.0000        45.0000        3.4488         89.9863        43.4092        
95.0000        45.0000        3.4964         89.9863        43.1427        
95.0000        45.0000        3.5439         89.9862        42.8666        
95.0000        45.0000        3.5914         89.9862        42.5792        
95.0000        45.0000        3.6389         89.9862        42.2782        
95.0000        45.0000        3.6865         89.9862        41.9614        
95.0000        45.0000        3.7340         89.9861        41.6256        
95.0000        45.0000        3.7815         89.9860        41.2677        
95.0000        45.0000        3.8290         89.9859        40.8833        
95.0000        45.0000        3.8765         89.9858        40.4678        
95.0000        45.0000        3.9241         89.9858        40.0190        
95.0000        45.0000        3.9717         90.4388        40.0110        
95.0000        45.0000        4.0194         90.8569        40.0102        
95.0000        45.0000        4.0671         91.2437        40.0099        
95.0000        45.0000        4.1148         91.6037        40.0097        
95.0000        45.0000        4.1625         91.9411        40.0095        
95.0000        45.0000        4.2102         92.2593        40.0093        
95.0000        45.0000        4.2579         92.5613        40.0091        
95.0000        45.0000        4.3056         92.8497        40.0091        
95.0000        45.0000        4.3533         93.1263        40.0090        
95.0000        45.0000        4.4009         93.3933        40.0089        
95.0000        45.0000        4.4486         93.6522        40.0090        
95.0000        45.0000        4.4963         93.9045        40.0088        
95.0000        45.0000        4.5440         94.1516        40.0087        
95.0000        45.0000        4.5917         94.3947        40.0088        
95.0000        45.0000        4.6394         94.6350        40.0088        
95.0000        45.0000        4.6871         94.8736        40.0088        
95.0000        45.0000        4.7348         95.1117        40.0086        
95.0000        45.0000        4.7825         95.3503        40.0086        
95.0000        45.0000        4.8301         95.5905        40.0086        
95.0000        45.0000        4.8778         95.8334        40.0085        
95.0000        45.0000        4.9255         96.0803        40.0084        
95.0000        45.0000        4.9732         96.3322        40.0086        
95.0000        45.0000        5.0209         96.5907        40.0085        
95.0000        45.0000        5.0686         96.8572        40.0085        
95.0000        45.0000        5.1163         97.1333        40.0086        
95.0000        45.0000        5.1640         97.4208        40.0086        
95.0000        45.0000        5.2117         97.7221        40.0086        
